[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:42 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:43 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
[Wed Apr 25 21:06:44 2018] INFO: Ground under feet!
